Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,AUDCAD_l_Rule
2026.01.12 02:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.112,Normal,1.432,UP,23.5,0.024,+8.50,52.4,OK,1,Trending,Tokyo,16,Stop
2026.01.12 03:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.112,Normal,1.123,DN,21.9,0.001,+8.50,46.1,OK,1,Trending,Tokyo,11,Run
2026.01.12 04:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.968,DN,21.9,0.001,+0.00,39.1,OK,1,Trending,Tokyo,11,Run
2026.01.12 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.207,UP,21.9,0.001,+0.00,45.8,OK,1,Trending,Tokyo,15,Run
2026.01.12 06:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.857,FL,21.9,0.001,+0.00,38.7,OK,1,Trending,Tokyo,10,Run
2026.01.12 07:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.596,UP,20.5,0.088,+0.00,40.2,OK,1,Trending,Tokyo,15,Run
2026.01.12 08:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.112,Normal,0.858,UP,20.5,0.088,+3.27,41.1,OK,1,Trending,Tokyo-London,10,Run
2026.01.12 09:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.112,Normal,1.079,FL,20.5,0.088,+3.27,37.4,OK,1,Trending,London,10,Run
2026.01.12 10:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.112,Normal,1.207,DN,20.5,0.088,+3.27,31.9,OK,1,Trending,London,9,Run
2026.01.12 11:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.183,UP,20.6,0.110,+0.00,42.1,OK,1,Trending,London,8,Run
2026.01.12 12:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.227,UP,20.6,0.110,+0.00,46.2,OK,1,Trending,London,11,Run
2026.01.12 13:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.072,DN,20.6,0.110,+0.00,37.0,OK,1,Trending,London-NewYork,13,Run
2026.01.12 14:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.061,UP,20.6,0.110,+0.00,41.2,OK,1,Trending,London-NewYork,13,Run
2026.01.12 15:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.043,FL,22.6,0.221,+0.00,44.8,OK,1,Trending,London-NewYork,13,Run
2026.01.12 16:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.997,FL,22.6,0.221,-2.25,43.7,OK,1,Trending,London-NewYork,8,Run
2026.01.12 17:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.959,UP,22.6,0.221,-2.25,52.7,OK,1,Trending,New York,10,Run
2026.01.12 18:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.972,DN,22.6,0.221,-2.25,44.6,OK,1,Trending,New York,12,Run
2026.01.12 19:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.079,DN,25.1,0.294,-2.25,37.0,OK,1,Trending,New York,11,Run
2026.01.12 20:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.656,FL,25.1,0.294,-2.25,37.4,OK,1,Trending,New York,10,Run
2026.01.12 21:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,0.743,FL,25.1,0.294,-2.25,35.4,OK,1,Trending,New York,13,Run
2026.01.12 22:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.112,Normal,1.407,UP,25.1,0.294,-2.25,39.4,OK,1,Trending,Off-Hours,13,Run
2026.01.12 23:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.825,DN,27.3,0.391,-2.25,27.3,OK,1,Trending,Off-Hours,17,Run
2026.01.13 00:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.848,FL,27.3,0.391,+0.33,27.7,OK,1,Trending,Tokyo,109,Run
2026.01.13 01:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.967,UP,27.3,0.391,+0.33,28.2,OK,1,Trending,Tokyo,68,Run
2026.01.13 02:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.503,UP,27.3,0.391,+0.33,35.6,OK,1,Trending,Tokyo,11,Run
2026.01.13 03:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.992,FL,27.6,0.389,+0.33,35.9,OK,1,Trending,Tokyo,14,Run
2026.01.13 04:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.384,DN,27.6,0.389,+2.25,29.7,OK,1,Trending,Tokyo,11,Run
2026.01.13 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.681,FL,27.6,0.389,+2.25,26.7,OK,1,Trending,Tokyo,13,Run
2026.01.13 06:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.786,UP,27.6,0.389,+2.25,26.6,OK,1,Trending,Tokyo,13,Run
2026.01.13 07:00,BUY,Green,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.956,UP,26.0,0.263,+2.25,26.2,OK,1,Trending,Tokyo,12,Run
2026.01.13 08:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.129,FL,26.0,0.263,+2.25,25.7,OK,1,Trending,Tokyo-London,15,Run
2026.01.13 09:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.642,DN,26.0,0.263,+2.25,22.3,OK,1,Trending,London,8,Run
2026.01.13 10:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.962,DN,26.0,0.263,+2.25,20.6,OK,1,Trending,London,14,Run
2026.01.13 11:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,0.974,UP,22.7,0.233,+4.50,24.9,OK,1,Trending,London,11,Run
2026.01.13 12:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,0.921,DN,22.7,0.233,+4.50,17.3,OK,1,Trending,London,8,Run
2026.01.13 13:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,0.874,UP,22.7,0.233,+4.50,23.2,OK,1,Trending,London-NewYork,14,Run
2026.01.13 14:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,0.979,DN,22.7,0.233,+4.50,19.4,OK,1,Trending,London-NewYork,11,Run
2026.01.13 15:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,2.432,DN,22.3,0.231,+4.50,29.1,OK,1,Trending,London-NewYork,11,Run
2026.01.13 16:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.793,DN,22.3,0.231,-0.75,14.2,OK,1,Trending,London-NewYork,9,Run
2026.01.13 17:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.245,DN,22.3,0.231,-0.75,-2.8,OK,1,Trending,New York,9,Run
2026.01.13 18:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,0.988,FL,22.3,0.231,-0.75,0.2,OK,1,Trending,New York,13,Run
2026.01.13 19:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.142,Normal,1.599,UP,20.0,0.141,-0.75,5.6,OK,1,Trending,New York,12,Run
2026.01.13 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,1.206,DN,20.0,0.141,+3.50,4.4,OK,1,Trending,New York,11,Run
2026.01.13 21:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,1.449,DN,20.0,0.141,+3.50,3.2,OK,1,Trending,New York,11,Run
2026.01.13 22:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.142,Normal,1.198,DN,20.0,0.141,+3.50,2.6,OK,1,Trending,Off-Hours,14,Run
2026.01.13 23:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.144,UP,18.0,0.059,-1.00,6.8,OK,1,Trending,Off-Hours,15,Run
2026.01.14 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.537,UP,18.0,0.059,-1.00,19.4,OK,1,Trending,Tokyo,86,Run
2026.01.14 01:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,0.828,DN,18.0,0.059,-1.00,11.3,OK,1,Trending,Tokyo,56,Run
2026.01.14 02:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,0.872,FL,18.0,0.059,-1.00,14.8,OK,1,Trending,Tokyo,16,Run
2026.01.14 03:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.156,Normal,1.178,UP,17.1,0.037,+3.50,20.0,OK,1,Trending,Tokyo,14,Run
2026.01.14 04:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.400,UP,17.1,0.037,+1.50,34.1,OK,1,Trending,Tokyo,13,Run
2026.01.14 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,0.866,UP,17.1,0.037,+1.50,40.2,OK,1,Trending,Tokyo,11,Run
2026.01.14 06:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.171,FL,17.1,0.037,+1.50,35.4,OK,1,Trending,Tokyo,14,Run
2026.01.14 07:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.294,FL,20.1,0.042,+1.50,31.1,OK,1,Trending,Tokyo,10,Run
2026.01.14 08:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.389,UP,20.1,0.042,+1.50,36.9,OK,1,Trending,Tokyo-London,15,Run
2026.01.14 09:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.659,DN,20.1,0.042,+1.50,28.8,OK,1,Trending,London,14,Run
2026.01.14 10:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.124,FL,20.1,0.042,+1.50,33.0,OK,1,Trending,London,14,Run
2026.01.14 11:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,0.997,UP,23.0,0.056,+1.50,36.3,OK,1,Trending,London,10,Run
2026.01.14 12:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.156,Normal,1.765,DN,23.0,0.056,+3.50,11.7,OK,1,Trending,London,12,Run
2026.01.14 13:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.156,Normal,0.755,DN,23.0,0.056,+3.50,3.6,OK,1,Trending,London-NewYork,11,Run
2026.01.14 14:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.156,Normal,0.951,DN,23.0,0.056,+3.50,2.8,OK,1,Trending,London-NewYork,15,Run
2026.01.14 15:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.531,DN,20.8,0.303,-2.75,1.9,OK,1,Trending,London-NewYork,12,Run
2026.01.14 16:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.634,UP,20.8,0.303,-4.75,8.9,OK,1,Trending,London-NewYork,10,Run
2026.01.14 17:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.662,FL,20.8,0.303,-4.75,13.0,OK,1,Trending,New York,13,Run
2026.01.14 18:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.156,Warning,2.254,FL,20.8,0.303,-4.75,-3.5,OK,1,Trending,New York,12,Run
2026.01.14 19:00,BUY,Yellow,Yellow,Green,Red,Green,OK,Green,Neutral,1.156,Normal,0.716,FL,18.7,0.391,-9.25,-2.1,OK,1,Trending,New York,13,Run
2026.01.14 20:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Warning,1.187,DN,18.7,0.391,-4.25,7.4,OK,1,Trending,New York,16,Run
2026.01.14 21:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,0.664,FL,18.7,0.391,-4.25,8.2,OK,1,Trending,New York,13,Run
2026.01.14 22:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.156,Normal,1.544,UP,18.7,0.391,-4.25,27.6,OK,1,Trending,Off-Hours,14,Run
2026.01.14 23:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,1.391,DN,17.3,0.337,-4.25,14.2,OK,1,Trending,Off-Hours,12,Run
2026.01.15 00:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,0.981,FL,17.3,0.337,-4.25,17.3,OK,1,Trending,Tokyo,85,Run
2026.01.15 01:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,1.553,UP,17.3,0.337,-4.25,25.0,OK,1,Trending,Tokyo,53,Run
2026.01.15 02:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,1.180,UP,17.3,0.337,-4.25,31.1,OK,1,Trending,Tokyo,15,Run
2026.01.15 03:00,BUY,Red,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.173,Normal,0.931,DN,17.1,0.282,-7.25,23.7,OK,1,Trending,Tokyo,13,Run
2026.01.15 04:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,0.864,DN,17.1,0.282,-5.00,19.9,OK,1,Trending,Tokyo,15,Run
2026.01.15 05:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,0.885,DN,17.1,0.282,-5.00,16.5,OK,1,Trending,Tokyo,15,Run
2026.01.15 06:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Normal,1.080,UP,17.1,0.282,-5.00,25.3,OK,1,Trending,Tokyo,14,Run
2026.01.15 07:00,BUY,Yellow,Yellow,Green,Red,Green,OK,Green,Neutral,1.173,Normal,0.604,UP,16.2,0.233,-7.00,28.1,OK,1,Trending,Tokyo,14,Run
2026.01.15 08:00,BUY,Yellow,Yellow,Green,Red,Green,OK,Green,Neutral,1.173,Normal,0.990,UP,16.2,0.233,-7.00,35.3,OK,1,Trending,Tokyo-London,16,Run
2026.01.15 09:00,BUY,Yellow,Yellow,Green,Red,Green,OK,Green,Neutral,1.173,Normal,0.652,UP,16.2,0.233,-7.00,37.3,OK,1,Trending,London,12,Run
2026.01.15 10:00,BUY,Green,Yellow,Green,Red,Green,OK,Green,Neutral,1.173,Warning,1.434,UP,16.2,0.233,-7.00,57.4,OK,1,Trending,London,15,Run
2026.01.15 11:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.173,Warning,1.297,UP,19.7,0.043,+2.50,59.4,OK,1,Trending,London,10,Run
2026.01.15 12:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,1.150,UP,19.7,0.043,+6.50,59.1,OK,1,Trending,London,10,Run
2026.01.15 13:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,1.181,DN,19.7,0.043,+6.50,52.6,OK,1,Trending,London-NewYork,14,Run
2026.01.15 14:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,1.801,DN,19.7,0.043,+6.50,39.1,OK,1,Trending,London-NewYork,14,Run
2026.01.15 15:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,1.208,DN,22.7,0.119,+4.50,25.0,OK,1,Trending,London-NewYork,10,Run
2026.01.15 16:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,0.943,UP,22.7,0.119,+4.50,36.8,OK,1,Trending,London-NewYork,14,Run
2026.01.15 17:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,1.166,UP,22.7,0.119,+4.50,47.6,OK,1,Trending,New York,11,Run
2026.01.15 18:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,0.889,UP,22.7,0.119,+4.50,58.5,OK,1,Trending,New York,11,Run
2026.01.15 19:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,0.914,FL,26.0,0.060,+4.50,55.4,OK,1,Trending,New York,13,Run
2026.01.15 20:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,0.928,FL,26.0,0.060,+4.50,50.3,OK,1,Trending,New York,13,Run
2026.01.15 21:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,1.203,DN,26.0,0.060,+4.50,42.8,OK,1,Trending,New York,10,Run
2026.01.15 22:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.173,Normal,0.817,DN,26.0,0.060,+4.50,38.0,OK,1,Trending,Off-Hours,10,Run
2026.01.15 23:00,BUY,Red,Yellow,Green,Green,Green,OK,Green,Neutral,1.211,Normal,1.665,DN,28.9,0.035,+4.50,33.5,OK,1,Trending,Off-Hours,15,Run
2026.01.16 00:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.211,Normal,1.392,UP,28.9,0.035,+4.50,35.6,OK,1,Trending,Tokyo,85,Run
2026.01.16 01:00,BUY,Green,Yellow,Green,Green,Green,OK,Green,Neutral,1.211,Normal,1.207,UP,28.9,0.035,+4.50,38.9,OK,1,Trending,Tokyo,70,Run
2026.01.16 02:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.211,Normal,0.831,FL,28.9,0.035,+4.50,38.1,OK,1,Trending,Tokyo,16,Run
2026.01.16 03:00,BUY,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,1.211,Normal,1.474,DN,30.5,0.129,+4.50,35.1,OK,1,Trending,Tokyo,10,Run
2026.01.16 04:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.199,FL,30.5,0.129,+2.25,32.0,OK,1,Trending,Tokyo,10,Run
2026.01.16 05:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.077,UP,30.5,0.129,+2.25,38.4,OK,1,Trending,Tokyo,15,Run
2026.01.16 06:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.174,UP,30.5,0.129,+2.25,42.2,OK,1,Trending,Tokyo,10,Run
2026.01.16 07:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.084,DN,31.9,0.164,+2.25,35.6,OK,1,Trending,Tokyo,13,Run
2026.01.16 08:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.040,FL,31.9,0.164,+0.33,32.5,OK,1,Trending,Tokyo-London,14,Run
2026.01.16 09:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,0.953,UP,31.9,0.164,+0.33,35.5,OK,1,Trending,London,16,Run
2026.01.16 10:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.242,UP,31.9,0.164,+0.33,38.4,OK,1,Trending,London,12,Run
2026.01.16 11:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,0.983,FL,34.4,0.151,+0.33,37.2,OK,1,Trending,London,10,Run
2026.01.16 12:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.605,UP,34.4,0.151,+0.25,42.3,OK,1,Trending,London,11,Run
2026.01.16 13:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.334,DN,34.4,0.151,+0.25,32.1,OK,1,Trending,London-NewYork,13,Run
2026.01.16 14:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.663,DN,34.4,0.151,+0.25,25.8,OK,1,Trending,London-NewYork,11,Run
2026.01.16 15:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.298,FL,33.8,0.048,-2.00,26.4,OK,1,Trending,London-NewYork,13,Run
2026.01.16 16:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Warning,2.013,DN,33.8,0.048,-2.00,16.3,OK,1,Trending,London-NewYork,10,Run
2026.01.16 17:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.604,DN,33.8,0.048,-2.00,14.5,OK,1,Trending,New York,8,Run
2026.01.16 18:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.708,UP,33.8,0.048,-2.00,25.1,OK,1,Trending,New York,10,Run
2026.01.16 19:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,0.883,FL,31.2,0.008,-2.00,26.7,OK,1,Trending,New York,9,Run
2026.01.16 20:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.090,FL,31.2,0.008,-2.00,28.6,OK,1,Trending,New York,17,Run
2026.01.16 21:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,1.234,DN,31.2,0.008,-2.00,24.6,OK,1,Trending,New York,14,Run
2026.01.16 22:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.211,Normal,0.997,FL,31.2,0.008,-2.00,25.4,OK,1,Trending,Off-Hours,13,Run
2026.01.16 23:00,BUY,Red,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.861,DN,27.5,0.165,-2.00,-7.3,OK,1,Trending,Off-Hours,117,Run
2026.01.19 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.068,DN,27.5,0.165,-2.00,-1.0,OK,1,Trending,Tokyo,87,Run
2026.01.19 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.817,UP,27.5,0.165,-2.00,21.9,OK,1,Trending,Tokyo,56,Run
2026.01.19 02:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.176,FL,27.5,0.165,-2.00,24.5,OK,1,Trending,Tokyo,13,Run
2026.01.19 03:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.196,DN,28.2,0.168,-2.00,11.2,OK,1,Trending,Tokyo,12,Run
2026.01.19 04:00,BUY,Red,Green,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,0.825,UP,28.2,0.168,-2.00,17.2,OK,1,Trending,Tokyo,11,Run
2026.01.19 05:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,0.993,UP,28.2,0.168,-2.00,23.2,OK,1,Trending,Tokyo,15,Run
2026.01.19 06:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,0.645,FL,28.2,0.168,-2.00,25.2,OK,1,Trending,Tokyo,11,Run
2026.01.19 07:00,BUY,Yellow,Green,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.280,UP,26.9,0.188,-2.00,31.9,OK,1,Trending,Tokyo,16,Run
2026.01.19 08:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,1.212,Normal,0.955,DN,26.9,0.188,-6.25,27.2,OK,1,Trending,Tokyo-London,15,Run
2026.01.19 09:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,1.212,Normal,0.904,FL,26.9,0.188,-6.25,25.4,OK,1,Trending,London,13,Run
2026.01.19 10:00,BUY,Yellow,Green,Green,Red,Yellow,OK,Green,Neutral,1.212,Warning,1.091,UP,26.9,0.188,-6.25,29.5,OK,1,Trending,London,10,Run
2026.01.19 11:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.212,Normal,0.589,FL,25.7,0.146,-6.25,28.7,OK,1,Trending,London,9,Run
2026.01.19 12:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.212,Warning,1.318,UP,25.7,0.146,-6.25,34.2,OK,1,Trending,London,8,Run
2026.01.19 13:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.212,Normal,0.766,UP,25.7,0.146,-6.25,41.0,OK,1,Trending,London-NewYork,14,Run
2026.01.19 14:00,BUY,Yellow,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.212,Normal,0.443,FL,25.7,0.146,-6.25,37.9,OK,1,Trending,London-NewYork,13,Run
2026.01.19 15:00,BUY,Green,Yellow,Green,Red,Yellow,OK,Green,Neutral,1.212,Normal,0.890,UP,24.2,0.189,-6.25,37.8,OK,1,Trending,London-NewYork,13,Run
2026.01.19 16:00,BUY,Red,Yellow,Green,Yellow,Yellow,OK,Green,Neutral,1.212,Spike,1.667,DN,24.2,0.189,-4.25,29.9,OK,1,Trending,London-NewYork,11,Stop
2026.01.19 17:00,BUY,Green,Yellow,Green,Yellow,Yellow,OK,Green,Neutral,1.212,Normal,0.992,UP,24.2,0.189,-4.25,31.0,OK,1,Trending,New York,14,Stop
2026.01.19 18:00,BUY,Green,Yellow,Green,Yellow,Yellow,OK,Green,Neutral,1.212,Normal,1.095,UP,24.2,0.189,-4.25,32.6,OK,1,Trending,New York,13,Stop
2026.01.19 19:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,1.041,UP,23.3,0.034,-2.25,40.9,OK,1,Trending,New York,13,Stop
2026.01.19 20:00,BUY,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,0.553,DN,23.3,0.034,-2.25,36.5,OK,1,Trending,New York,9,Stop
2026.01.19 21:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,0.619,UP,23.3,0.034,-2.25,36.4,OK,1,Trending,New York,9,Stop
2026.01.19 22:00,BUY,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,1.212,Normal,0.540,FL,23.3,0.034,-2.25,36.5,OK,1,Trending,Off-Hours,8,Stop
2026.01.19 23:00,BUY,Red,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.119,Normal,1.901,DN,22.4,0.174,-2.25,28.8,EDGE,1,Trending,Off-Hours,10,Stop
2026.01.20 00:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.119,Normal,1.164,DN,22.4,0.174,+2.25,29.5,EDGE,1,Trending,Tokyo,90,Stop
2026.01.20 01:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Neutral,1.119,Normal,1.467,FL,22.4,0.174,+2.25,30.8,EDGE,1,Trending,Tokyo,45,Stop
