Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,MktPhase,MktRatio,Spike,SpikeScore,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,Zombie_Zone,AUDCAD_l_Rule
2026.04.02 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.107,Normal,0.961,24.6,0.187,-2.25,44.3,3,Close
2026.04.02 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.107,Normal,1.158,24.6,0.187,-2.25,45.9,3,Close
2026.04.02 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,0.637,22.6,0.126,-2.25,41.4,3,Close
2026.04.03 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,0.891,22.6,0.126,-2.25,37.4,3,Close
2026.04.03 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,0.636,22.6,0.126,-2.25,50.3,3,Close
2026.04.03 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,0.388,22.6,0.126,-2.25,47.3,3,Close
2026.04.03 03:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Normal,1.205,20.3,0.12,-7.25,51.2,3,Close
2026.04.03 04:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Warning,1.057,20.3,0.12,-9.25,44.8,3,Close
2026.04.03 05:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Normal,0.925,20.3,0.12,-9.25,42.4,3,Close
2026.04.03 06:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Warning,1.089,20.3,0.12,-9.25,39.6,3,Close
2026.04.03 07:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Normal,0.663,18.4,0.072,-9.25,38.6,3,Close
2026.04.03 08:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.006,Normal,0.567,18.4,0.072,-6.25,38.4,3,Close
2026.04.03 09:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.006,Normal,0.923,18.4,0.072,-6.25,40,3,Close
2026.04.03 10:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Warning,1.251,18.4,0.072,-6.25,36.3,3,Close
2026.04.03 11:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Normal,0.539,16.2,0.046,-6.25,34.6,3,Close
2026.04.03 12:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.006,Normal,0.945,16.2,0.046,-6.25,29.3,3,Close
2026.04.03 13:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.006,Warning,1.14,16.2,0.046,-6.25,33.8,3,Close
2026.04.03 14:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.006,Normal,0.6,16.2,0.046,-6.25,37.6,3,Close
2026.04.03 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Spike,2.422,17.9,0.098,-1.75,34.5,3,Close
2026.04.03 16:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,0.91,17.9,0.098,0.25,38.4,3,Close
2026.04.03 17:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,1.24,17.9,0.098,0.25,24.1,3,Close
2026.04.03 18:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,0.684,17.9,0.098,0.25,20.4,3,Close
2026.04.03 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,1.074,19.4,0.203,2.25,17.7,3,Close
2026.04.03 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,1.366,19.4,0.203,-2.25,24.3,3,Close
2026.04.03 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,1.052,19.4,0.203,-2.25,16.2,3,Close
2026.04.03 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.006,Normal,1.46,19.4,0.203,-2.25,11.7,3,Close
2026.04.03 23:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.051,Warning,1.744,23.2,0.316,2.25,-1.2,2,Close
2026.04.06 01:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,1.359,23.2,0.316,2.25,20.6,3,Close
2026.04.06 02:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,0.823,23.2,0.316,2.25,13.3,3,Close
2026.04.06 03:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,1.177,26.5,0.111,2.25,35.1,3,Close
2026.04.06 04:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,0.997,26.5,0.111,-2.25,35.3,3,Close
2026.04.06 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,1.465,26.5,0.111,-2.25,44.6,3,Close
2026.04.06 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,0.868,26.5,0.111,-2.25,40.1,3,Close
2026.04.06 07:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Normal,1.22,23,0.111,-5.25,49.4,3,Close
2026.04.06 08:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Normal,0.773,23,0.111,-5.25,45.5,3,Close
2026.04.06 09:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Spike,2.056,23,0.111,-5.25,50.9,3,Close
2026.04.06 10:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Spike,1.744,23,0.111,-5.25,63.2,3,Close
2026.04.06 11:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Neutral,1.051,Warning,1.061,22.5,0.177,-7.25,64.6,3,Close
2026.04.06 12:00,SELL,Yellow,Green,Yellow,Red,Yellow,OK,Neutral,1.051,Spike,1.712,22.5,0.177,-7,50.5,3,Close
2026.04.06 13:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Neutral,1.051,Warning,1.143,22.5,0.177,-7,54.4,3,Close
2026.04.06 14:00,SELL,Yellow,Green,Yellow,Red,Yellow,OK,Neutral,1.051,Normal,0.957,22.5,0.177,-7,50.8,3,Close
2026.04.06 15:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Warning,1.289,22.7,0.428,-7,42,3,Close
2026.04.06 16:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Normal,0.763,22.7,0.428,-7,42.4,3,Close
2026.04.06 17:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Spike,1.723,22.7,0.428,-7,30.9,3,Close
2026.04.06 18:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,1.051,Normal,0.817,22.7,0.428,-7,26.1,3,Close
2026.04.06 19:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,1.051,Normal,0.833,19.9,0.314,-7,24.3,3,Close
2026.04.06 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,0.965,19.9,0.314,-3,23.4,3,Close
2026.04.06 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,1.294,19.9,0.314,-3,32.4,3,Close
2026.04.06 22:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.051,Normal,0.735,19.9,0.314,-3,30.7,3,Close
2026.04.06 23:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.493,19.2,0.243,-3,15.4,3,Close
2026.04.07 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,0.777,19.2,0.243,1.5,16.6,3,Close
2026.04.07 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,0.853,19.2,0.243,1.5,19.8,3,Close
2026.04.07 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.139,19.2,0.243,1.5,23.7,3,Close
2026.04.07 03:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.268,18.7,0.051,1.5,20,3,Close
2026.04.07 04:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,0.891,Normal,1.435,18.7,0.051,3.27,9.3,3,Close
2026.04.07 05:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,0.891,Normal,0.825,18.7,0.051,3.27,22,3,Close
2026.04.07 06:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,0.891,Normal,0.649,18.7,0.051,3.27,24.9,3,Close
2026.04.07 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Warning,1.743,19.6,0.084,0.5,32.8,3,Close
2026.04.07 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.217,19.6,0.084,2.5,31.6,3,Close
2026.04.07 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.448,19.6,0.084,2.5,37.2,3,Close
2026.04.07 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.345,19.6,0.084,2.5,32,3,Close
2026.04.07 11:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Warning,2.377,18,0.232,2.5,73.6,3,Close
2026.04.07 12:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.325,18,0.232,-4,65.4,3,Close
2026.04.07 13:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Warning,1.983,18,0.232,-4,45.1,3,Close
2026.04.07 14:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.271,18,0.232,-4,48.1,3,Close
2026.04.07 15:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.072,17,0.212,-4,51.5,3,Close
2026.04.07 16:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.366,17,0.212,-4,34.6,3,Close
2026.04.07 17:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,0.974,17,0.212,-4,44.5,3,Close
2026.04.07 18:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,0.869,17,0.212,-4,49.5,3,Close
2026.04.07 19:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,0.653,15.5,0.225,-4,48.4,3,Close
2026.04.07 20:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.432,15.5,0.225,-4,60.6,3,Close
2026.04.07 21:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.891,Normal,1.044,15.5,0.225,-4,45.8,3,Close
2026.04.07 22:00,SELL,Red,Yellow,Red,Yellow,Yellow,OK,Neutral,0.891,Warning,1.799,15.5,0.225,-4,80.7,3,Close
2026.04.07 23:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Neutral,0.877,Warning,1.597,17.2,0.314,-4,57.5,3,Close
2026.04.08 00:00,SELL,Yellow,Green,Yellow,Red,Green,OK,Neutral,0.877,Normal,1.379,17.2,0.314,-7,77.2,3,Close
2026.04.08 01:00,SELL,Red,Green,Red,Red,Yellow,OK,Neutral,0.877,Spike,3.201,17.2,0.314,-7,99.4,3,Close
2026.04.08 02:00,SELL,Red,Green,Red,Red,Yellow,OK,Neutral,0.877,Warning,1.484,17.2,0.314,-7,95.6,3,Close
2026.04.08 03:00,SELL,Green,Yellow,Red,Red,Yellow,OK,Neutral,0.877,Spike,1.927,21.2,0.583,-7,90.1,3,Close
2026.04.08 04:00,SELL,Yellow,Yellow,Red,Red,Yellow,OK,Neutral,0.877,Spike,1.734,21.2,0.583,-7,91.3,3,Close
2026.04.08 05:00,SELL,Green,Yellow,Red,Red,Yellow,OK,Neutral,0.877,Spike,2.054,21.2,0.583,-7,89.6,3,Close
2026.04.08 06:00,SELL,Yellow,Yellow,Red,Red,Yellow,OK,Neutral,0.877,Spike,1.91,21.2,0.583,-7,88.8,3,Close
2026.04.08 07:00,SELL,Red,Yellow,Red,Red,Yellow,OK,Neutral,0.877,Warning,1.15,24.6,0.713,-7,92,3,Close
2026.04.08 08:00,SELL,Yellow,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,0.943,24.6,0.713,-3,91.2,3,Close
2026.04.08 09:00,SELL,Yellow,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.041,24.6,0.713,-3,91.3,3,Close
2026.04.08 10:00,SELL,Green,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.354,24.6,0.713,-3,82.1,3,Close
2026.04.08 11:00,SELL,Green,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.063,28.3,0.618,-3,76.5,3,Close
2026.04.08 12:00,SELL,Yellow,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,0.972,28.3,0.618,-3,68.1,3,Close
2026.04.08 13:00,SELL,Yellow,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,0.949,28.3,0.618,-3,68.6,3,Close
2026.04.08 14:00,SELL,Red,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Warning,1.511,28.3,0.618,-3,80.8,3,Close
2026.04.08 15:00,SELL,Red,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.162,31.5,0.625,-3,82.4,3,Close
2026.04.08 16:00,SELL,Yellow,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.411,31.5,0.625,-3,73.4,3,Close
2026.04.08 17:00,SELL,Yellow,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.348,31.5,0.625,-3,62.1,3,Close
2026.04.08 18:00,SELL,Red,Yellow,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.445,31.5,0.625,-3,76.4,3,Close
2026.04.08 19:00,SELL,Yellow,Red,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,0.8,33.2,0.506,-3,62.3,3,Close
2026.04.08 20:00,SELL,Green,Red,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,0.878,33.2,0.506,-3,47.9,3,Close
2026.04.08 21:00,SELL,Green,Red,Red,Yellow,Yellow,OK,Neutral,0.877,Normal,1.202,33.2,0.506,-3,23,3,Close
2026.04.08 22:00,SELL,Red,Red,Red,Yellow,Orange,OK,Neutral,0.877,Normal,1.183,33.2,0.506,-3,45.7,3,Close
2026.04.08 23:00,SELL,Green,Yellow,Yellow,Green,Green,OK,Neutral,0.973,Normal,0.915,32.3,0.433,3.5,17.5,3,Close
2026.04.09 00:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.36,32.3,0.433,5.5,37.6,3,Close
2026.04.09 01:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.973,Normal,0.759,32.3,0.433,5.5,38.6,3,Close
2026.04.09 02:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.386,32.3,0.433,5.5,28.7,3,Close
2026.04.09 03:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,0.651,30.4,0.482,3.25,25.3,3,Close
2026.04.09 04:00,SELL,Yellow,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,0.748,30.4,0.482,4.25,23.5,3,Close
2026.04.09 05:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,0.853,30.4,0.482,4.25,28.3,3,Close
2026.04.09 06:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,0.917,30.4,0.482,4.25,32,3,Close
2026.04.09 07:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,0.973,Normal,0.969,26.8,0.522,-0.25,31.4,3,Close
2026.04.09 08:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,0.973,Warning,1.758,26.8,0.522,-1,23.3,3,Close
2026.04.09 09:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,0.973,Normal,1.22,26.8,0.522,-1,36,3,Close
2026.04.09 10:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Neutral,0.973,Normal,1.169,26.8,0.522,-1,18,3,Close
2026.04.09 11:00,SELL,Yellow,Green,Yellow,Yellow,Yellow,OK,Neutral,0.973,Normal,1.188,24.1,0.415,-3.25,9.7,3,Close
2026.04.09 12:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.476,24.1,0.415,4.25,27.8,3,Close
2026.04.09 13:00,SELL,Green,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.23,24.1,0.415,4.25,20.5,3,Close
2026.04.09 14:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Warning,1.553,24.1,0.415,4.25,32.6,3,Close
2026.04.09 15:00,SELL,Green,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.151,22.4,0.42,6.5,23.8,3,Close
2026.04.09 16:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.323,22.4,0.42,6.5,36.1,3,Close
2026.04.09 17:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Warning,1.533,22.4,0.42,6.5,46.8,3,Close
2026.04.09 18:00,SELL,Red,Green,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.471,22.4,0.42,6.5,74.1,3,Close
2026.04.09 19:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.973,Normal,1.298,22.9,0.449,6.5,75.9,3,Close
2026.04.09 20:00,SELL,Yellow,Yellow,Yellow,Yellow,Yellow,OK,Neutral,0.973,Normal,1.499,22.9,0.449,-3,75.8,3,Close
2026.04.09 21:00,SELL,Green,Yellow,Yellow,Yellow,Yellow,OK,Neutral,0.973,Warning,1.569,22.9,0.449,-3,56.9,3,Close
2026.04.09 22:00,SELL,Red,Yellow,Yellow,Yellow,Yellow,OK,Neutral,0.973,Normal,1.363,22.9,0.449,-3,60.7,3,Close
2026.04.09 23:00,SELL,Green,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.976,24.5,0.444,-7,43.8,3,Close
2026.04.10 00:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.647,24.5,0.444,-7,47.3,3,Close
2026.04.10 01:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.608,24.5,0.444,-7,50.1,3,Close
2026.04.10 02:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.738,24.5,0.444,-7,46,3,Close
2026.04.10 03:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.866,24.3,0.443,-7,47.6,3,Close
2026.04.10 04:00,SELL,Yellow,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Warning,1.139,24.3,0.443,-7,42.9,3,Close
2026.04.10 05:00,SELL,Green,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Warning,1.101,24.3,0.443,-7,33.3,3,Close
2026.04.10 06:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.535,24.3,0.443,-7,33.8,3,Close
2026.04.10 07:00,SELL,Red,Green,Yellow,Red,Yellow,OK,Neutral,0.953,Warning,1.075,21.2,0.333,-7,30.9,3,Close
2026.04.10 08:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Warning,1.428,21.2,0.333,-5,38.4,3,Close
2026.04.10 09:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,0.929,21.2,0.333,-5,27.9,3,Close
2026.04.10 10:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,1.049,21.2,0.333,-5,24.9,3,Close
2026.04.10 11:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,1.048,19.6,0.011,-5,25,3,Close
2026.04.10 12:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,1.32,19.6,0.011,-9.25,40.2,3,Close
2026.04.10 13:00,SELL,Red,Yellow,Yellow,Red,Yellow,OK,Neutral,0.953,Normal,0.878,19.6,0.011,-9.25,42,3,Close
2026.04.10 14:00,SELL,Green,Yellow,Yellow,Red,Green,OK,Neutral,0.953,Warning,1.158,19.6,0.011,-9.25,34.2,3,Close
2026.04.10 15:00,SELL,Yellow,Yellow,Yellow,Red,Green,OK,Neutral,0.953,Warning,1.369,18.8,0.014,-9.25,39,3,Close
2026.04.10 16:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Neutral,0.953,Warning,1.157,18.8,0.014,-1.75,38.4,3,Close
2026.04.10 17:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.953,Warning,2.125,18.8,0.014,-1.75,59.2,3,Close
2026.04.10 18:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,1.209,18.8,0.014,-1.75,41.5,3,Close
2026.04.10 19:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,0.734,20.4,0.077,-1.75,36.5,3,Close
2026.04.10 20:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,0.61,20.4,0.077,-1.75,38,3,Close
2026.04.10 21:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,1.025,20.4,0.077,-1.75,43.3,3,Close
2026.04.10 22:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,0.953,Normal,0.658,20.4,0.077,-1.75,45.2,3,Close
2026.04.10 23:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Warning,3.36,19.5,0.118,-1.75,-45.5,3,Close
2026.04.13 00:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.221,19.5,0.118,2.25,-39.7,3,Close
2026.04.13 01:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.351,19.5,0.118,2.25,-11,3,Close
2026.04.13 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.125,19.5,0.118,2.25,-6.1,3,Close
2026.04.13 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Warning,1.727,19.8,0.125,2.25,11.2,3,Close
2026.04.13 04:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.153,19.8,0.125,-1.75,12,3,Close
2026.04.13 05:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.368,19.8,0.125,-1.75,17.3,3,Close
2026.04.13 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.396,19.8,0.125,-1.75,19.8,3,Close
2026.04.13 07:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.135,17.5,0.011,2.25,15.4,3,Close
2026.04.13 08:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,0.614,17.5,0.011,2.25,22.9,3,Close
2026.04.13 09:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,0.514,17.5,0.011,2.25,26.2,3,Close
2026.04.13 10:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.279,17.5,0.011,2.25,37.2,3,Close
2026.04.13 11:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.211,17.7,0.102,-1.75,26.9,3,Close
2026.04.13 12:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.161,17.7,0.102,0.25,18.8,3,Close
2026.04.13 13:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,0.942,Normal,1.151,17.7,0.102,0.25,23.7,3,Close
2026.04.13 14:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,0.942,Warning,1.824,17.7,0.102,0.25,2.6,3,Close
2026.04.13 15:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,0.942,Warning,1.505,15.4,0.004,0.25,17,3,Close
2026.04.13 16:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Warning,1.538,15.4,0.004,4.25,33.3,3,Close
2026.04.13 17:00,SELL,Green,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Normal,0.858,15.4,0.004,4.25,25.9,3,Close
2026.04.13 18:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Normal,0.741,15.4,0.004,4.25,21.5,3,Close
2026.04.13 19:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Warning,1.558,14.7,0.225,3.5,42.6,3,Close
2026.04.13 20:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Normal,0.78,14.7,0.225,3.5,52,3,Close
2026.04.13 21:00,SELL,Red,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Normal,1.194,14.7,0.225,3.5,61.8,3,Close
2026.04.13 22:00,SELL,Green,Yellow,Yellow,Green,Green,OK,Neutral,0.942,Normal,0.747,14.7,0.225,3.5,51.1,3,Close
2026.04.13 23:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.03,16.4,0.235,1.5,45.9,3,Close
2026.04.14 00:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.061,16.4,0.235,1.5,41.9,3,Close
2026.04.14 01:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.309,16.4,0.235,1.5,53.6,3,Close
2026.04.14 02:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.065,16.4,0.235,1.5,46.7,3,Close
2026.04.14 03:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.413,17.9,0.106,-2.5,30.8,3,Close
2026.04.14 04:00,SELL,Green,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.304,17.9,0.106,-2.5,15.7,3,Close
2026.04.14 05:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,0.915,17.9,0.106,-2.5,19.7,3,Close
2026.04.14 06:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.019,17.9,0.106,-2.5,21.1,3,Close
2026.04.14 07:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.4,15.9,0.077,1.5,27.2,3,Close
2026.04.14 08:00,SELL,Green,Yellow,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.182,15.9,0.077,1.5,18.6,3,Close
2026.04.14 09:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,1.191,15.9,0.077,1.5,28.7,3,Close
2026.04.14 10:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Neutral,1.013,Normal,0.999,15.9,0.077,1.5,30.5,3,Close
