Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,RTM_Dist_xATR,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points
2025.09.29 08:00,BUY,Yellow,Yellow,Yellow,Green,Green,2.26,DN,17.1,0.024,+6.25,54.7,EDGE,3,Trending,Tokyo-London,14
2025.09.29 09:00,BUY,Red,Yellow,Yellow,Green,Green,1.47,DN,17.1,0.024,+6.25,51.2,EDGE,3,Trending,London,16
2025.09.29 10:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.45,FL,17.1,0.024,+6.25,42.5,EDGE,3,Trending,London,10
2025.09.29 11:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.27,FL,17.1,0.123,+6.25,42.8,EDGE,3,Trending,London,13
2025.09.29 12:00,BUY,Yellow,Yellow,Yellow,Green,Green,0.99,DN,17.1,0.123,+4.25,41.3,EDGE,3,Trending,London,13
2025.09.29 13:00,BUY,Red,Yellow,Yellow,Green,Green,0.71,DN,17.1,0.123,+4.25,38.8,EDGE,3,Trending,London-NewYork,14
2025.09.29 14:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.61,UP,17.1,0.123,+4.25,34.4,EDGE,3,Trending,London-NewYork,18
2025.09.29 15:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.57,FL,18.1,0.098,+4.25,46.1,EDGE,3,Trending,London-NewYork,14
2025.09.29 16:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.37,FL,18.1,0.098,+4.25,44.7,EDGE,3,Trending,London-NewYork,14
2025.09.29 17:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.91,UP,18.1,0.098,+4.25,43.3,EDGE,3,Trending,New York,14
2025.09.29 18:00,BUY,Red,Yellow,Yellow,Green,Green,0.62,DN,18.1,0.098,+4.25,52.7,EDGE,3,Trending,New York,13
2025.09.29 19:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.00,UP,19.8,0.148,+1.25,34.6,EDGE,3,Trending,New York,14
2025.09.29 20:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.06,FL,19.8,0.148,+1.25,40.3,EDGE,3,Trending,New York,15
2025.09.29 21:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.70,UP,19.8,0.148,+1.25,40.5,EDGE,3,Trending,New York,15
2025.09.29 22:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.60,FL,19.8,0.148,+1.25,48.9,EDGE,3,Trending,Off-Hours,14
2025.09.29 23:00,BUY,Red,Green,Yellow,Yellow,Green,0.64,DN,21.6,0.350,-0.75,47.0,EDGE,3,Trending,Off-Hours,17
2025.09.30 00:00,BUY,Red,Green,Yellow,Yellow,Green,0.55,FL,21.6,0.350,-0.75,28.9,EDGE,3,Trending,Tokyo,109
2025.09.30 01:00,BUY,Red,Green,Yellow,Yellow,Green,0.79,UP,21.6,0.350,-0.75,25.3,EDGE,3,Trending,Tokyo,148
2025.09.30 02:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.03,UP,21.6,0.350,-0.75,37.6,EDGE,3,Trending,Tokyo,17
2025.09.30 03:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.25,UP,19.9,0.519,-0.75,40.2,EDGE,3,Trending,Tokyo,17
2025.09.30 04:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.02,DN,19.9,0.519,-0.75,44.2,EDGE,3,Trending,Tokyo,16
2025.09.30 05:00,BUY,Green,Yellow,Yellow,Yellow,Green,2.32,UP,19.9,0.519,-0.75,40.2,EDGE,3,Trending,Tokyo,14
2025.09.30 06:00,BUY,Red,Yellow,Yellow,Yellow,Green,1.71,DN,19.9,0.519,-0.75,61.0,EDGE,3,Trending,Tokyo,14
2025.09.30 07:00,BUY,Green,Green,Green,Yellow,Green,3.35,UP,22.3,0.708,-0.75,50.6,OK,3,Trending,Tokyo,14
2025.09.30 08:00,BUY,Red,Green,Green,Yellow,Green,2.69,DN,22.3,0.708,-0.75,81.2,OK,3,Trending,Tokyo-London,18
2025.09.30 09:00,BUY,Red,Green,Green,Yellow,Green,1.95,DN,22.3,0.708,-0.75,67.5,OK,3,Trending,London,14
2025.09.30 10:00,BUY,Yellow,Green,Green,Yellow,Green,1.97,FL,22.3,0.708,-0.75,56.7,OK,3,Trending,London,16
2025.09.30 11:00,BUY,Green,Green,Green,Yellow,Green,2.29,UP,24.7,0.747,-0.75,63.8,OK,3,Trending,London,16
2025.09.30 12:00,BUY,Green,Green,Green,Yellow,Green,2.45,FL,24.7,0.747,+2.25,70.2,OK,3,Trending,London,14
2025.09.30 13:00,BUY,Yellow,Green,Green,Yellow,Green,2.21,DN,24.7,0.747,+2.25,75.7,OK,3,Trending,London-NewYork,11
2025.09.30 14:00,BUY,Yellow,Green,Green,Yellow,Green,2.15,FL,24.7,0.747,+2.25,70.3,OK,4,Trending,London-NewYork,17
2025.09.30 15:00,BUY,Yellow,Green,Green,Yellow,Green,2.18,FL,28.3,0.759,+2.25,68.5,OK,4,Trending,London-NewYork,16
2025.09.30 16:00,BUY,Yellow,Green,Green,Green,Green,2.17,FL,28.3,0.759,+6.50,68.4,OK,4,Trending,London-NewYork,14
2025.09.30 17:00,BUY,Green,Green,Green,Green,Green,2.78,UP,28.3,0.759,+6.50,69.7,OK,4,Trending,New York,90
2025.09.30 18:00,BUY,Red,Green,Green,Green,Green,1.92,DN,28.3,0.759,+6.50,85.3,OK,4,Trending,New York,14
2025.09.30 19:00,BUY,Green,Green,Green,Green,Green,2.11,FL,32.9,0.876,+6.50,67.8,OK,4,Trending,New York,11
2025.09.30 20:00,BUY,Red,Green,Green,Green,Green,1.65,DN,32.9,0.876,+6.50,69.2,OK,4,Trending,New York,13
2025.09.30 21:00,BUY,Yellow,Green,Green,Green,Green,1.55,FL,32.9,0.876,+6.50,59.0,OK,4,Trending,New York,14
2025.09.30 22:00,BUY,Yellow,Green,Green,Green,Green,1.42,FL,32.9,0.876,+6.50,53.9,OK,4,Trending,Off-Hours,14
2025.09.30 23:00,BUY,Yellow,Green,Green,Green,Green,1.13,DN,36.8,0.710,+4.25,51.2,OK,4,Trending,Off-Hours,15
2025.10.01 00:00,BUY,Yellow,Green,Green,Green,Green,0.80,DN,36.8,0.710,+4.25,43.4,OK,3,Trending,Tokyo,82
2025.10.01 01:00,BUY,Yellow,Green,Green,Green,Green,1.37,UP,36.8,0.710,+4.25,39.5,OK,4,Trending,Tokyo,103
2025.10.01 02:00,BUY,Yellow,Green,Green,Green,Green,1.16,DN,36.8,0.710,+4.25,47.0,OK,4,Trending,Tokyo,17
2025.10.01 03:00,BUY,Red,Green,Green,Green,Green,0.43,DN,36.0,0.591,+4.25,43.6,OK,3,Trending,Tokyo,17
2025.10.01 04:00,BUY,Yellow,Green,Green,Yellow,Green,0.22,DN,36.0,0.591,-2.00,34.1,OK,3,Trending,Tokyo,16
2025.10.01 05:00,BUY,Yellow,Green,Green,Yellow,Green,0.57,UP,36.0,0.591,-2.00,26.2,OK,3,Trending,Tokyo,14
2025.10.01 06:00,BUY,Yellow,Green,Green,Yellow,Green,0.53,FL,36.0,0.591,-2.00,21.7,OK,3,Trending,Tokyo,14
2025.10.01 07:00,BUY,Yellow,Green,Green,Yellow,Green,0.48,FL,31.7,0.498,-2.00,22.9,OK,3,Trending,Tokyo,15
2025.10.01 08:00,BUY,Yellow,Green,Green,Yellow,Green,0.94,UP,31.7,0.498,-2.00,24.5,OK,3,Trending,Tokyo-London,17
2025.10.01 09:00,BUY,Red,Green,Green,Yellow,Green,0.22,DN,31.7,0.498,-2.00,18.2,OK,3,Trending,London,13
2025.10.01 10:00,BUY,Yellow,Green,Green,Yellow,Green,1.05,UP,31.7,0.498,-2.00,33.3,OK,4,Trending,London,12
2025.10.01 11:00,BUY,Yellow,Green,Green,Yellow,Green,1.22,FL,29.8,0.535,-2.00,43.7,OK,4,Trending,London,13
2025.10.01 12:00,BUY,Yellow,Green,Green,Yellow,Green,1.39,FL,29.8,0.535,-4.25,45.6,OK,4,Trending,London,16
2025.10.01 13:00,BUY,Yellow,Green,Green,Yellow,Green,1.38,FL,29.8,0.535,-4.25,47.8,OK,4,Trending,London-NewYork,14
2025.10.01 14:00,BUY,Yellow,Green,Green,Yellow,Green,1.63,UP,29.8,0.535,-4.25,47.9,OK,4,Trending,London-NewYork,16
2025.10.01 15:00,BUY,Yellow,Green,Green,Yellow,Green,1.97,UP,30.3,0.529,-4.25,50.6,OK,4,Trending,London-NewYork,17
2025.10.01 16:00,BUY,Red,Green,Green,Yellow,Green,1.19,DN,30.3,0.529,+2.50,58.0,OK,4,Trending,London-NewYork,13
2025.10.01 17:00,BUY,Yellow,Green,Green,Yellow,Green,1.38,FL,30.3,0.529,+2.50,44.9,OK,4,Trending,New York,73
2025.10.01 18:00,BUY,Yellow,Green,Green,Yellow,Green,1.04,DN,30.3,0.529,+2.50,48.6,OK,4,Trending,New York,14
2025.10.01 19:00,BUY,Yellow,Green,Green,Yellow,Green,1.29,UP,30.7,0.555,+2.50,43.8,OK,4,Trending,New York,15
2025.10.01 20:00,BUY,Yellow,Green,Green,Yellow,Green,1.09,FL,30.7,0.555,+2.50,47.2,OK,4,Trending,New York,14
2025.10.01 21:00,BUY,Yellow,Green,Green,Yellow,Green,1.67,UP,30.7,0.555,+2.50,43.7,OK,4,Trending,New York,17
2025.10.01 22:00,BUY,Red,Green,Green,Yellow,Green,1.23,DN,30.7,0.555,+2.50,52.6,OK,4,Trending,Off-Hours,16
2025.10.01 23:00,BUY,Red,Green,Green,Yellow,Green,0.54,DN,31.9,0.479,+2.50,45.0,OK,4,Trending,Off-Hours,17
2025.10.02 00:00,BUY,Red,Green,Green,Yellow,Green,0.47,FL,31.9,0.479,+2.50,35.9,OK,4,Trending,Tokyo,46
2025.10.02 01:00,BUY,Red,Green,Green,Yellow,Green,0.51,FL,31.9,0.479,+2.50,34.8,OK,4,Trending,Tokyo,94
2025.10.02 02:00,BUY,Yellow,Green,Green,Yellow,Green,1.21,UP,31.9,0.479,+2.50,34.9,OK,4,Trending,Tokyo,17
2025.10.02 03:00,BUY,Red,Green,Green,Yellow,Green,0.17,DN,29.6,0.460,+2.50,44.2,OK,4,Trending,Tokyo,18
2025.10.02 04:00,BUY,Yellow,Green,Green,Yellow,Green,1.30,UP,29.6,0.460,+2.50,30.1,OK,4,Trending,Tokyo,14
2025.10.02 05:00,BUY,Yellow,Green,Green,Yellow,Green,1.05,DN,29.6,0.460,+2.50,47.6,OK,4,Trending,Tokyo,13
2025.10.02 06:00,BUY,Yellow,Green,Green,Yellow,Green,1.04,FL,29.6,0.460,+2.50,41.6,OK,4,Trending,Tokyo,18
2025.10.02 07:00,BUY,Yellow,Green,Green,Green,Green,1.52,UP,29.0,0.516,+4.50,41.6,OK,4,Trending,Tokyo,15
2025.10.02 08:00,BUY,Yellow,Green,Green,Green,Green,1.26,DN,29.0,0.516,+4.50,47.0,OK,4,Trending,Tokyo-London,13
2025.10.02 09:00,BUY,Yellow,Green,Green,Green,Green,0.96,DN,29.0,0.516,+4.50,42.7,OK,4,Trending,London,16
2025.10.02 10:00,BUY,Yellow,Green,Green,Green,Green,1.50,UP,29.0,0.516,+4.50,39.5,OK,4,Trending,London,16
2025.10.02 11:00,BUY,Red,Green,Green,Green,Green,1.06,DN,29.2,0.480,+4.50,47.3,OK,4,Trending,London,13
2025.10.02 12:00,BUY,Red,Green,Green,Yellow,Green,0.17,DN,29.2,0.480,-4.00,41.4,OK,4,Trending,London,14
2025.10.02 13:00,BUY,Yellow,Green,Green,Yellow,Green,0.14,FL,29.2,0.480,-4.00,30.1,OK,4,Trending,London-NewYork,18
2025.10.02 14:00,BUY,Yellow,Green,Green,Yellow,Green,0.62,UP,29.2,0.480,-4.00,26.8,OK,4,Trending,London-NewYork,14
2025.10.02 15:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.03,UP,26.5,0.110,-4.00,21.4,OK,4,Trending,London-NewYork,14
2025.10.02 16:00,BUY,Yellow,Yellow,Green,Red,Green,1.51,UP,26.5,0.110,-6.25,16.4,OK,3,Trending,London-NewYork,11
2025.10.02 17:00,BUY,Yellow,Yellow,Green,Red,Green,1.19,DN,26.5,0.110,-6.25,8.6,OK,4,Trending,New York,14
2025.10.02 18:00,BUY,Yellow,Yellow,Green,Red,Green,1.11,FL,26.5,0.110,-6.25,14.0,OK,4,Trending,New York,15
2025.10.02 19:00,BUY,Yellow,Green,Green,Red,Green,0.49,DN,25.1,0.106,-6.25,16.1,OK,4,Trending,New York,8
2025.10.02 20:00,BUY,Yellow,Green,Green,Yellow,Green,0.58,FL,25.1,0.106,-4.00,23.4,OK,4,Trending,New York,16
2025.10.02 21:00,BUY,Yellow,Green,Green,Yellow,Green,0.15,DN,25.1,0.106,-4.00,22.3,OK,4,Trending,New York,15
2025.10.02 22:00,BUY,Yellow,Green,Green,Yellow,Green,0.38,UP,25.1,0.106,-4.00,26.8,OK,4,Trending,Off-Hours,18
2025.10.02 23:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.19,FL,22.0,0.051,-4.00,23.5,OK,4,Trending,Off-Hours,17
2025.10.03 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.80,UP,22.0,0.051,-4.00,26.2,OK,4,Trending,Tokyo,49
2025.10.03 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.25,DN,22.0,0.051,-4.00,20.0,OK,4,Trending,Tokyo,81
2025.10.03 02:00,BUY,Red,Yellow,Green,Yellow,Green,0.18,FL,22.0,0.051,-4.00,25.5,OK,4,Trending,Tokyo,19
2025.10.03 03:00,BUY,Red,Yellow,Green,Yellow,Green,0.74,UP,20.4,0.016,-4.00,30.4,OK,4,Trending,Tokyo,18
2025.10.03 04:00,BUY,Yellow,Yellow,Green,Red,Green,0.89,FL,20.4,0.016,-7.00,36.1,OK,4,Trending,Tokyo,16
2025.10.03 05:00,BUY,Yellow,Yellow,Green,Red,Green,0.04,DN,20.4,0.016,-7.00,37.8,OK,4,Trending,Tokyo,14
2025.10.03 06:00,BUY,Red,Yellow,Green,Red,Yellow,0.32,UP,20.4,0.016,-7.00,27.2,OK,4,Trending,Tokyo,10
2025.10.03 07:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.75,UP,19.0,0.017,-5.00,31.5,OK,4,Trending,Tokyo,15
2025.10.03 08:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.03,UP,19.0,0.017,-5.00,19.8,OK,4,Trending,Tokyo-London,11
2025.10.03 09:00,BUY,Red,Yellow,Green,Yellow,Green,0.24,DN,19.0,0.017,-5.00,17.3,OK,4,Trending,London,16
2025.10.03 10:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.21,UP,19.0,0.017,-5.00,30.7,OK,4,Trending,London,12
2025.10.03 11:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.26,FL,19.0,0.197,-5.00,41.8,OK,4,Trending,London,16
2025.10.03 12:00,BUY,Yellow,Yellow,Green,Green,Green,1.31,FL,19.0,0.197,+4.50,41.6,OK,4,Trending,London,12
2025.10.03 13:00,BUY,Yellow,Yellow,Green,Green,Green,1.09,DN,19.0,0.197,+4.50,42.5,OK,4,Trending,London-NewYork,14
2025.10.03 14:00,BUY,Yellow,Yellow,Green,Green,Green,0.89,FL,19.0,0.197,+4.50,39.8,OK,4,Trending,London-NewYork,17
2025.10.03 15:00,BUY,Red,Yellow,Green,Green,Green,0.14,DN,19.5,0.227,+4.50,36.8,OK,4,Trending,London-NewYork,14
2025.10.03 16:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.12,FL,19.5,0.227,-2.25,28.5,OK,4,Trending,London-NewYork,12
2025.10.03 17:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.32,FL,19.5,0.227,-2.25,23.2,OK,4,Trending,New York,48
2025.10.03 18:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.81,UP,19.5,0.227,-2.25,23.7,OK,4,Trending,New York,14
2025.10.03 19:00,BUY,Red,Yellow,Green,Yellow,Green,0.21,DN,17.9,0.107,-2.25,38.4,OK,4,Trending,New York,16
2025.10.03 20:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.43,UP,17.9,0.107,+2.25,29.6,OK,4,Trending,New York,17
2025.10.03 21:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.35,FL,17.9,0.107,+2.25,21.9,OK,4,Trending,New York,13
2025.10.03 22:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.13,DN,17.9,0.107,+2.25,26.8,OK,4,Trending,Off-Hours,18
2025.10.03 23:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.79,UP,16.1,0.123,+2.25,17.6,OK,3,Trending,Off-Hours,49
2025.10.06 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,2.13,UP,16.1,0.123,-2.25,-24.6,OK,3,Trending,Tokyo,219
2025.10.06 01:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.08,DN,16.1,0.123,-2.25,5.0,OK,3,Trending,Tokyo,113
2025.10.06 02:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.33,DN,16.1,0.123,-2.25,13.7,OK,4,Trending,Tokyo,15
2025.10.06 03:00,BUY,Yellow,Green,Green,Yellow,Green,0.22,FL,18.4,0.087,-4.25,24.3,OK,4,Trending,Tokyo,16
2025.10.06 04:00,BUY,Red,Green,Green,Yellow,Green,0.48,UP,18.4,0.087,-4.25,24.9,OK,4,Trending,Tokyo,14
2025.10.06 05:00,BUY,Red,Green,Green,Yellow,Green,0.60,FL,18.4,0.087,-4.25,36.3,OK,4,Trending,Tokyo,17
2025.10.06 06:00,BUY,Red,Green,Green,Yellow,Green,0.53,FL,18.4,0.087,-4.25,36.9,OK,4,Trending,Tokyo,12
2025.10.06 07:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.01,DN,16.8,0.002,-4.25,35.3,OK,4,Trending,Tokyo,13
2025.10.06 08:00,BUY,Red,Yellow,Green,Red,Yellow,0.30,UP,16.8,0.002,-7.25,27.2,OK,4,Trending,Tokyo-London,15
2025.10.06 09:00,BUY,Red,Yellow,Green,Red,Yellow,0.50,FL,16.8,0.002,-7.25,32.1,OK,4,Trending,London,15
2025.10.06 10:00,BUY,Red,Yellow,Green,Red,Yellow,0.16,DN,16.8,0.002,-7.25,34.9,OK,4,Trending,London,15
2025.10.06 11:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.58,UP,14.6,0.045,-3.25,29.0,OK,4,Trending,London,11
2025.10.06 12:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.52,FL,14.6,0.045,+1.25,18.2,OK,4,Trending,London,8
2025.10.06 13:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.76,UP,14.6,0.045,+1.25,20.0,OK,4,Trending,London-NewYork,14
2025.10.06 14:00,BUY,Red,Yellow,Green,Yellow,Green,0.00,DN,14.6,0.045,+1.25,16.3,OK,4,Trending,London-NewYork,17
2025.10.06 15:00,BUY,Yellow,Yellow,Green,Green,Green,1.46,UP,13.2,0.015,+4.25,28.4,OK,4,Trending,London-NewYork,14
2025.10.06 16:00,BUY,Green,Yellow,Green,Green,Green,2.16,UP,13.2,0.015,+6.50,50.2,OK,4,Trending,London-NewYork,11
2025.10.06 17:00,BUY,Red,Yellow,Green,Green,Green,1.48,DN,13.2,0.015,+6.50,60.6,OK,4,Trending,New York,15
2025.10.06 18:00,BUY,Red,Yellow,Green,Green,Green,1.13,DN,13.2,0.015,+6.50,50.1,OK,4,Trending,New York,9
2025.10.06 19:00,BUY,Yellow,Yellow,Green,Green,Green,1.12,FL,14.9,0.037,+6.50,43.1,OK,4,Trending,New York,15
2025.10.06 20:00,BUY,Yellow,Yellow,Green,Green,Green,1.28,FL,14.9,0.037,+4.25,43.3,OK,4,Trending,New York,16
2025.10.06 21:00,BUY,Yellow,Yellow,Green,Green,Green,1.17,FL,14.9,0.037,+4.25,45.6,OK,4,Trending,New York,14
2025.10.06 22:00,BUY,Red,Yellow,Green,Green,Green,0.70,DN,14.9,0.037,+4.25,43.5,OK,4,Trending,Off-Hours,15
2025.10.06 23:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.14,DN,13.7,0.130,-2.25,36.4,OK,4,Trending,Off-Hours,15
2025.10.07 00:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.59,UP,13.7,0.130,-2.25,26.9,OK,4,Trending,Tokyo,91
2025.10.07 01:00,BUY,Red,Yellow,Green,Yellow,Green,0.78,FL,13.7,0.130,-2.25,20.3,OK,4,Trending,Tokyo,113
2025.10.07 02:00,BUY,Red,Yellow,Green,Yellow,Green,0.54,DN,13.7,0.130,-2.25,37.3,OK,4,Trending,Tokyo,18
2025.10.07 03:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.27,DN,12.3,0.106,-2.25,33.8,OK,4,Trending,Tokyo,15
2025.10.07 04:00,BUY,Red,Yellow,Green,Yellow,Green,0.57,UP,12.3,0.106,-1.25,22.6,OK,4,Trending,Tokyo,17
2025.10.07 05:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.07,UP,12.3,0.106,-1.25,35.1,OK,4,Trending,Tokyo,14
2025.10.07 06:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.91,FL,12.3,0.106,-1.25,40.5,OK,4,Trending,Tokyo,15
2025.10.07 07:00,BUY,Yellow,Yellow,Green,Yellow,Green,0.18,DN,11.3,0.114,-1.25,37.4,OK,4,Trending,Tokyo,15
2025.10.07 08:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.15,UP,11.3,0.114,+1.75,23.7,OK,4,Trending,Tokyo-London,16
2025.10.07 09:00,BUY,Yellow,Yellow,Green,Yellow,Green,1.52,UP,11.3,0.114,+1.75,12.3,OK,4,Trending,London,13
2025.10.07 10:00,BUY,Yellow,Yellow,Green,Yellow,Green,2.18,UP,11.3,0.114,+1.75,7.9,OK,3,Trending,London,15
2025.10.07 11:00,BUY,Yellow,Green,Green,Yellow,Green,1.85,DN,12.4,0.159,-3.25,-2.2,OK,3,Trending,London,16
2025.10.07 12:00,BUY,Yellow,Green,Green,Yellow,Green,1.26,DN,12.4,0.159,-3.25,2.4,OK,4,Trending,London,12
2025.10.07 13:00,BUY,Yellow,Green,Green,Yellow,Green,1.61,UP,12.4,0.159,-3.25,11.0,OK,3,Trending,London-NewYork,18
2025.10.07 14:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.94,UP,12.4,0.159,-3.25,6.0,EDGE,3,Trending,London-NewYork,17
2025.10.07 15:00,BUY,Yellow,Green,Yellow,Red,Green,2.11,FL,14.0,0.126,-5.25,1.6,EDGE,3,Trending,London-NewYork,13
2025.10.07 16:00,BUY,Yellow,Green,Green,Yellow,Green,1.49,DN,14.0,0.126,-3.00,1.1,OK,3,Trending,London-NewYork,12
2025.10.07 17:00,BUY,Yellow,Green,Yellow,Yellow,Green,2.04,UP,14.0,0.126,-3.00,7.3,EDGE,3,Trending,New York,14
2025.10.07 18:00,BUY,Yellow,Green,Yellow,Yellow,Green,2.18,FL,14.0,0.126,-3.00,0.2,EDGE,3,Trending,New York,14
2025.10.07 19:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.80,DN,15.9,0.350,-3.00,-0.3,EDGE,3,Trending,New York,15
2025.10.07 20:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.57,DN,15.9,0.350,-1.00,4.0,EDGE,3,Trending,New York,16
2025.10.07 21:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.81,UP,15.9,0.350,-1.00,6.9,EDGE,3,Trending,New York,17
2025.10.07 22:00,BUY,Yellow,Green,Yellow,Yellow,Green,2.23,UP,15.9,0.350,-1.00,5.1,EDGE,3,Trending,Off-Hours,14
2025.10.07 23:00,BUY,Yellow,Green,Yellow,Yellow,Green,2.47,UP,18.9,0.371,-1.00,0.7,EDGE,3,Trending,Off-Hours,18
2025.10.08 00:00,BUY,Yellow,Green,Yellow,Yellow,Green,2.59,FL,18.9,0.371,-3.25,-1.8,EDGE,3,Trending,Tokyo,50
2025.10.08 01:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.14,DN,18.9,0.371,-3.25,-0.9,EDGE,3,Trending,Tokyo,81
2025.10.08 02:00,BUY,Yellow,Green,Yellow,Yellow,Green,1.74,UP,18.9,0.371,-3.25,15.4,EDGE,3,Trending,Tokyo,16
2025.10.08 03:00,BUY,Yellow,Yellow,Yellow,Red,Green,2.00,UP,22.5,0.389,-7.25,7.2,EDGE,3,Trending,Tokyo,17
2025.10.08 04:00,BUY,Red,Yellow,Yellow,Yellow,Green,2.69,UP,22.5,0.389,-5.00,4.5,EDGE,3,Trending,Tokyo,18
2025.10.08 05:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,2.60,FL,22.5,0.389,-5.00,-7.7,EDGE,3,Trending,Tokyo,15
2025.10.08 06:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,2.16,DN,22.5,0.389,-5.00,-5.7,EDGE,3,Trending,Tokyo,14
2025.10.08 07:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,2.32,FL,27.0,0.402,-5.00,1.3,EDGE,3,Trending,Tokyo,18
2025.10.08 08:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,1.98,DN,27.0,0.402,-1.00,-0.6,EDGE,3,Trending,Tokyo-London,11
2025.10.08 09:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,2.26,UP,27.0,0.402,-1.00,4.0,EDGE,3,Trending,London,16
2025.10.08 10:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,2.01,DN,27.0,0.402,-1.00,-0.3,EDGE,3,Trending,London,15
2025.10.08 11:00,BUY,Red,Yellow,Yellow,Yellow,Green,2.64,UP,31.7,0.471,-1.00,3.2,EDGE,3,Trending,London,15
2025.10.08 12:00,BUY,Yellow,Yellow,Yellow,Green,Green,2.19,DN,31.7,0.471,+3.50,-7.4,EDGE,3,Trending,London,15
2025.10.08 13:00,BUY,Yellow,Yellow,Yellow,Green,Green,0.66,DN,31.7,0.471,+3.50,-2.2,EDGE,3,Trending,London-NewYork,13
2025.10.08 14:00,BUY,Yellow,Yellow,Yellow,Green,Green,1.22,UP,31.7,0.471,+3.50,19.3,EDGE,3,Trending,London-NewYork,9
2025.10.08 15:00,BUY,Yellow,Yellow,Yellow,Yellow,Green,0.50,DN,34.6,0.330,+1.25,9.1,EDGE,3,Trending,London-NewYork,14
2025.10.08 16:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.30,FL,34.6,0.330,+1.25,19.6,EDGE,3,Trending,London-NewYork,15
2025.10.08 17:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.59,UP,34.6,0.330,+1.25,31.3,EDGE,3,Trending,New York,14
2025.10.08 18:00,BUY,Red,Yellow,Yellow,Yellow,Green,0.62,FL,34.6,0.330,+1.25,35.5,EDGE,3,Trending,New York,14
2025.10.08 19:00,BUY,Red,Green,Yellow,Green,Green,0.61,FL,31.8,0.168,+3.50,34.0,EDGE,3,Trending,New York,13
2025.10.08 20:00,BUY,Red,Green,Yellow,Green,Green,0.56,FL,31.8,0.168,+3.50,34.7,EDGE,3,Trending,New York,13
2025.10.08 21:00,BUY,Yellow,Green,Yellow,Green,Green,0.99,UP,31.8,0.168,+3.50,32.3,EDGE,3,Trending,New York,54
2025.10.08 22:00,BUY,Yellow,Green,Yellow,Green,Green,1.21,UP,31.8,0.168,+3.50,39.7,EDGE,3,Trending,Off-Hours,15
2025.10.08 23:00,BUY,Red,Green,Yellow,Yellow,Green,0.61,DN,28.1,0.365,+1.25,42.7,EDGE,3,Trending,Off-Hours,17
