Snapshot_Time,Direction,RTM,ADX,D1,FLOW,CRISIS,HighAlert,KILLER,MktPhase,MktRatio,Spike,SpikeScore,RTM_Arrow,ADX_Val,EffRatio_H4,Flow_Score,Trend_Score,D1_Status,Zombie_Zone,Regime,Session,Spread_Points,EURGBP_l_Rule
2026.01.09 22:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.759,Normal,0.652,FL,28.8,0.233,+0.00,-23.4,OK,1,Trending,Off-Hours,19,Run
2026.01.09 23:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,0.765,FL,29.3,0.176,+0.00,-21.8,OK,1,Trending,Off-Hours,75,Run
2026.01.12 00:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.339,DN,29.3,0.176,-2.00,-18.8,OK,1,Trending,Tokyo,90,Run
2026.01.12 01:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,0.881,UP,29.3,0.176,-2.00,-22.9,OK,1,Trending,Tokyo,64,Run
2026.01.12 02:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.055,DN,29.3,0.176,-2.00,-17.2,OK,1,Trending,Tokyo,16,Run
2026.01.12 03:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.180,UP,27.2,0.084,-2.00,-19.8,OK,1,Trending,Tokyo,15,Run
2026.01.12 04:00,SELL,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.825,Normal,1.219,DN,27.2,0.084,-4.00,-17.4,OK,1,Trending,Tokyo,15,Run
2026.01.12 05:00,SELL,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.825,Normal,1.184,DN,27.2,0.084,-4.00,-14.6,OK,1,Trending,Tokyo,17,Run
2026.01.12 06:00,SELL,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.825,Normal,1.208,UP,27.2,0.084,-4.00,-17.4,OK,1,Trending,Tokyo,18,Run
2026.01.12 07:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.382,DN,27.9,0.164,+0.00,-12.6,OK,1,Trending,Tokyo,18,Run
2026.01.12 08:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.309,UP,27.9,0.164,+0.00,-18.6,OK,1,Trending,Tokyo-London,20,Run
2026.01.12 09:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.773,DN,27.9,0.164,+0.00,-4.0,OK,1,Trending,London,18,Run
2026.01.12 10:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.514,UP,27.9,0.164,+0.00,-16.4,OK,1,Trending,London,18,Run
2026.01.12 11:00,SELL,Yellow,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,0.954,UP,30.5,0.090,+0.00,-21.5,OK,1,Trending,London,15,Run
2026.01.12 12:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.666,UP,30.5,0.090,+0.00,-35.0,OK,1,Trending,London,17,Run
2026.01.12 13:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,0.914,DN,30.5,0.090,+0.00,-30.2,OK,1,Trending,London-NewYork,16,Run
2026.01.12 14:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,0.935,UP,30.5,0.090,+0.00,-32.0,OK,1,Trending,London-NewYork,18,Run
2026.01.12 15:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.515,UP,27.7,0.087,+2.00,-34.3,OK,1,Trending,London-NewYork,16,Run
2026.01.12 16:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.935,UP,27.7,0.087,+2.00,-43.8,OK,1,Trending,London-NewYork,17,Run
2026.01.12 17:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.334,DN,27.7,0.087,+2.00,-39.1,OK,1,Trending,New York,15,Run
2026.01.12 18:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.334,FL,27.7,0.087,+2.00,-37.4,OK,1,Trending,New York,17,Run
2026.01.12 19:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.471,UP,26.8,0.279,+2.00,-40.5,OK,1,Trending,New York,15,Run
2026.01.12 20:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,0.915,DN,26.8,0.279,+2.00,-34.2,OK,1,Trending,New York,15,Run
2026.01.12 21:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.010,UP,26.8,0.279,+2.00,-36.8,OK,1,Trending,New York,19,Run
2026.01.12 22:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.825,Normal,1.097,UP,26.8,0.279,+2.00,-41.7,OK,1,Trending,Off-Hours,19,Run
2026.01.12 23:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.160,UP,27.4,0.315,+2.00,-45.6,OK,1,Trending,Off-Hours,19,Run
2026.01.13 00:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.281,DN,27.4,0.315,+2.00,-36.9,OK,1,Trending,Tokyo,89,Run
2026.01.13 01:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,0.894,FL,27.4,0.315,+2.00,-37.5,OK,1,Trending,Tokyo,45,Run
2026.01.13 02:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.869,UP,27.4,0.315,+2.00,-50.4,OK,1,Trending,Tokyo,15,Run
2026.01.13 03:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.031,UP,29.4,0.218,+2.00,-48.5,OK,1,Trending,Tokyo,15,Run
2026.01.13 04:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.292,UP,29.4,0.218,+6.00,-47.8,OK,1,Trending,Tokyo,19,Run
2026.01.13 05:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.410,DN,29.4,0.218,+6.00,-44.3,OK,1,Trending,Tokyo,17,Run
2026.01.13 06:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.465,DN,29.4,0.218,+6.00,-38.8,OK,1,Trending,Tokyo,17,Run
2026.01.13 07:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,0.771,UP,31.7,0.223,+6.00,-39.8,OK,1,Trending,Tokyo,15,Run
2026.01.13 08:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.202,UP,31.7,0.223,+6.00,-43.5,OK,1,Trending,Tokyo-London,18,Run
2026.01.13 09:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.377,DN,31.7,0.223,+6.00,-31.4,OK,1,Trending,London,20,Run
2026.01.13 10:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,0.997,UP,31.7,0.223,+6.00,-34.8,OK,1,Trending,London,17,Run
2026.01.13 11:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.048,FL,31.3,0.230,+2.00,-35.2,OK,1,Trending,London,17,Run
2026.01.13 12:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.188,DN,31.3,0.230,+2.00,-32.2,OK,1,Trending,London,15,Run
2026.01.13 13:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,0.895,FL,31.3,0.230,+2.00,-30.7,OK,1,Trending,London-NewYork,17,Run
2026.01.13 14:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.538,UP,31.3,0.230,+2.00,-34.4,OK,1,Trending,London-NewYork,18,Run
2026.01.13 15:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.333,DN,31.2,0.216,+4.00,-32.6,OK,1,Trending,London-NewYork,17,Run
2026.01.13 16:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.720,DN,31.2,0.216,+4.00,-21.3,OK,1,Trending,London-NewYork,17,Run
2026.01.13 17:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.299,DN,31.2,0.216,+4.00,-19.2,OK,1,Trending,New York,15,Run
2026.01.13 18:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Neutral,0.866,Normal,1.109,DN,31.2,0.216,+4.00,-19.3,OK,1,Trending,New York,18,Run
2026.01.13 19:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.726,DN,27.2,0.154,+0.00,-19.0,OK,1,Trending,New York,17,Run
2026.01.13 20:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.652,DN,27.2,0.154,+0.00,-17.8,OK,1,Trending,New York,15,Run
2026.01.13 21:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.497,FL,27.2,0.154,+0.00,-18.5,OK,1,Trending,New York,15,Run
2026.01.13 22:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Neutral,0.866,Normal,1.461,FL,27.2,0.154,+0.00,-19.4,OK,1,Trending,Off-Hours,18,Run
2026.01.13 23:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.090,DN,24.5,0.088,+0.00,-15.6,OK,1,Trending,Off-Hours,19,Run
2026.01.14 00:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,0.864,FL,24.5,0.088,+0.00,-14.6,OK,1,Trending,Tokyo,31,Run
2026.01.14 01:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,0.917,UP,24.5,0.088,+0.00,-20.5,OK,1,Trending,Tokyo,15,Run
2026.01.14 02:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,0.491,FL,24.5,0.088,+0.00,-21.3,OK,1,Trending,Tokyo,18,Run
2026.01.14 03:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,0.840,FL,21.6,0.130,+0.00,-22.6,OK,1,Trending,Tokyo,20,Run
2026.01.14 04:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,1.208,UP,21.6,0.130,-3.00,-29.6,OK,1,Trending,Tokyo,20,Run
2026.01.14 05:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,0.831,UP,21.6,0.130,-3.00,-34.2,OK,1,Trending,Tokyo,20,Run
2026.01.14 06:00,SELL,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,0.703,FL,21.6,0.130,-3.00,-31.5,OK,1,Trending,Tokyo,17,Run
2026.01.14 07:00,SELL,Yellow,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,1.138,FL,21.8,0.193,-5.00,-28.8,OK,1,Trending,Tokyo,15,Run
2026.01.14 08:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,1.374,UP,21.8,0.193,-5.00,-32.8,OK,1,Trending,Tokyo-London,15,Run
2026.01.14 09:00,SELL,Red,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,1.306,DN,21.8,0.193,-5.00,-27.8,OK,1,Trending,London,15,Run
2026.01.14 10:00,SELL,Green,Yellow,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,1.380,UP,21.8,0.193,-5.00,-36.4,OK,1,Trending,London,18,Run
2026.01.14 11:00,SELL,Green,Green,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,1.049,UP,23.4,0.316,-3.00,-37.5,OK,1,Trending,London,18,Run
2026.01.14 12:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.458,DN,23.4,0.316,+0.00,-30.0,OK,1,Trending,London,18,Run
2026.01.14 13:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.172,UP,23.4,0.316,+0.00,-34.6,OK,1,Trending,London-NewYork,18,Run
2026.01.14 14:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.638,DN,23.4,0.316,+0.00,-21.6,OK,1,Trending,London-NewYork,17,Run
2026.01.14 15:00,SELL,Green,Green,Green,Yellow,Yellow,OK,Green,Range,0.841,Normal,0.999,UP,24.8,0.292,-4.00,-26.1,OK,1,Trending,London-NewYork,18,Run
2026.01.14 16:00,SELL,Green,Green,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.091,UP,24.8,0.292,+0.00,-31.3,OK,1,Trending,London-NewYork,15,Run
2026.01.14 17:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.129,DN,24.8,0.292,+0.00,-25.6,OK,1,Trending,New York,15,Run
2026.01.14 18:00,SELL,Red,Green,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.187,DN,24.8,0.292,+0.00,-19.3,OK,1,Trending,New York,17,Run
2026.01.14 19:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,0.864,DN,23.9,0.164,+0.00,-18.0,OK,1,Trending,New York,15,Run
2026.01.14 20:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.207,UP,23.9,0.164,+2.00,-23.8,OK,1,Trending,New York,18,Run
2026.01.14 21:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,1.147,UP,23.9,0.164,+2.00,-30.3,OK,1,Trending,New York,16,Run
2026.01.14 22:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.841,Normal,0.971,DN,23.9,0.164,+2.00,-23.5,OK,1,Trending,Off-Hours,19,Run
2026.01.14 23:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.592,UP,23.2,0.178,+2.00,-38.5,OK,1,Trending,Off-Hours,19,Run
2026.01.15 00:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.018,DN,23.2,0.178,+2.00,-32.1,OK,1,Trending,Tokyo,80,Run
2026.01.15 01:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.995,DN,23.2,0.178,+2.00,-28.1,OK,1,Trending,Tokyo,48,Run
2026.01.15 02:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.355,UP,23.2,0.178,+2.00,-33.9,OK,1,Trending,Tokyo,20,Run
2026.01.15 03:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.792,Normal,0.740,DN,23.1,0.052,+6.00,-30.3,OK,1,Trending,Tokyo,20,Run
2026.01.15 04:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.792,Normal,0.741,DN,23.1,0.052,+5.14,-26.1,OK,1,Trending,Tokyo,20,Run
2026.01.15 05:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Range,0.792,Normal,0.697,DN,23.1,0.052,+5.14,-22.2,OK,1,Trending,Tokyo,20,Run
2026.01.15 06:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Range,0.792,Normal,0.527,UP,23.1,0.052,+5.14,-23.9,OK,1,Trending,Tokyo,20,Run
2026.01.15 07:00,SELL,Green,Yellow,Green,Green,Green,OK,Green,Range,0.792,Normal,0.875,UP,20.0,0.058,+5.14,-26.0,OK,1,Trending,Tokyo,18,Run
2026.01.15 08:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.869,UP,20.0,0.058,+2.00,-29.4,OK,1,Trending,Tokyo-London,15,Run
2026.01.15 09:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.354,UP,20.0,0.058,+2.00,-39.7,OK,1,Trending,London,20,Run
2026.01.15 10:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.860,FL,20.0,0.058,+2.00,-40.2,OK,1,Trending,London,16,Run
2026.01.15 11:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.740,DN,21.2,0.072,+2.00,-31.5,OK,1,Trending,London,16,Run
2026.01.15 12:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.601,DN,21.2,0.072,+0.00,-15.5,OK,1,Trending,London,15,Run
2026.01.15 13:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.929,UP,21.2,0.072,+0.00,-20.5,OK,1,Trending,London-NewYork,15,Run
2026.01.15 14:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.230,DN,21.2,0.072,+0.00,-16.2,OK,1,Trending,London-NewYork,16,Run
2026.01.15 15:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.478,DN,18.5,0.220,+0.00,-11.2,OK,1,Trending,London-NewYork,16,Run
2026.01.15 16:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.251,FL,18.5,0.220,+0.00,-10.6,OK,1,Trending,London-NewYork,17,Run
2026.01.15 17:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Warning,2.106,UP,18.5,0.220,+0.00,-26.2,OK,1,Trending,New York,15,Run
2026.01.15 18:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,1.183,DN,18.5,0.220,+0.00,-21.7,OK,1,Trending,New York,18,Run
2026.01.15 19:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.712,DN,16.2,0.156,-2.00,-19.6,OK,1,Trending,New York,16,Run
2026.01.15 20:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.821,DN,16.2,0.156,-2.00,-17.7,OK,1,Trending,New York,18,Run
2026.01.15 21:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.871,DN,16.2,0.156,-2.00,-13.3,OK,1,Trending,New York,19,Run
2026.01.15 22:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.792,Normal,0.687,FL,16.2,0.156,-2.00,-15.6,OK,1,Trending,Off-Hours,16,Run
2026.01.15 23:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.191,UP,15.4,0.167,-2.00,-20.3,EDGE,1,Trending,Off-Hours,18,Run
2026.01.16 00:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,0.712,FL,15.4,0.167,-2.00,-20.2,EDGE,1,Trending,Tokyo,70,Run
2026.01.16 01:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.183,DN,15.4,0.167,-2.00,-16.6,EDGE,1,Trending,Tokyo,64,Run
2026.01.16 02:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,0.904,UP,15.4,0.167,-2.00,-19.1,EDGE,1,Trending,Tokyo,18,Run
2026.01.16 03:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,0.768,FL,15.4,0.071,-2.00,-18.9,EDGE,1,Trending,Tokyo,16,Run
2026.01.16 04:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,0.888,FL,15.4,0.071,-2.00,-20.4,EDGE,1,Trending,Tokyo,20,Run
2026.01.16 05:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.298,UP,15.4,0.071,-2.00,-24.5,EDGE,1,Trending,Tokyo,15,Run
2026.01.16 06:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,0.691,FL,15.4,0.071,-2.00,-24.2,EDGE,1,Trending,Tokyo,17,Run
2026.01.16 07:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,0.962,FL,14.4,0.015,-2.00,-23.0,EDGE,1,Trending,Tokyo,15,Run
2026.01.16 08:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.409,DN,14.4,0.015,-2.00,-16.6,EDGE,1,Trending,Tokyo-London,18,Run
2026.01.16 09:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.212,UP,14.4,0.015,-2.00,-25.3,EDGE,1,Trending,London,19,Run
2026.01.16 10:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,1.035,UP,14.4,0.015,-2.00,-31.1,OK,1,Trending,London,16,Run
2026.01.16 11:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,1.772,UP,14.9,0.070,-2.00,-35.4,OK,1,Trending,London,18,Run
2026.01.16 12:00,SELL,Green,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,1.446,UP,14.9,0.070,-2.00,-37.3,OK,1,Trending,London,18,Run
2026.01.16 13:00,SELL,Red,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,1.587,DN,14.9,0.070,-2.00,-31.6,OK,1,Trending,London-NewYork,16,Run
2026.01.16 14:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.788,DN,14.9,0.070,-2.00,-23.7,EDGE,1,Trending,London-NewYork,15,Run
2026.01.16 15:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,1.034,UP,15.8,0.038,+2.00,-27.9,OK,1,Trending,London-NewYork,16,Run
2026.01.16 16:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.783,Normal,1.181,DN,15.8,0.038,+2.00,-22.3,EDGE,1,Trending,London-NewYork,16,Run
2026.01.16 17:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,1.401,UP,15.8,0.038,+2.00,-31.6,OK,1,Trending,New York,17,Run
2026.01.16 18:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,0.863,DN,15.8,0.038,+2.00,-29.1,OK,1,Trending,New York,16,Run
2026.01.16 19:00,SELL,Yellow,Yellow,Green,Yellow,Green,OK,Green,Range,0.783,Normal,0.736,FL,14.7,0.121,+2.00,-28.9,OK,1,Trending,New York,17,Run
2026.01.16 20:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.783,Normal,0.908,FL,14.7,0.121,+6.00,-29.7,OK,1,Trending,New York,16,Run
2026.01.16 21:00,SELL,Yellow,Yellow,Green,Green,Green,OK,Green,Range,0.783,Normal,0.776,FL,14.7,0.121,+6.00,-30.6,OK,1,Trending,New York,18,Run
2026.01.16 22:00,SELL,Red,Yellow,Green,Green,Green,OK,Green,Range,0.783,Normal,1.244,DN,14.7,0.121,+6.00,-25.4,OK,1,Trending,Off-Hours,17,Run
2026.01.16 23:00,SELL,Yellow,Yellow,Yellow,Green,Green,OK,Green,Range,0.772,Normal,1.112,UP,14.2,0.010,+6.00,-25.7,EDGE,1,Trending,Off-Hours,67,Run
2026.01.19 00:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.149,DN,14.2,0.010,+2.00,-21.3,EDGE,1,Trending,Tokyo,55,Run
2026.01.19 01:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.962,DN,14.2,0.010,+2.00,-17.5,EDGE,1,Trending,Tokyo,80,Run
2026.01.19 02:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.208,UP,14.2,0.010,+2.00,-5.4,EDGE,1,Trending,Tokyo,15,Run
2026.01.19 03:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.234,DN,14.9,0.106,+2.00,-9.6,EDGE,1,Trending,Tokyo,15,Run
2026.01.19 04:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.221,FL,14.9,0.106,+2.00,-11.6,EDGE,1,Trending,Tokyo,15,Run
2026.01.19 05:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.815,UP,14.9,0.106,+2.00,-3.6,EDGE,1,Trending,Tokyo,20,Run
2026.01.19 06:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.235,UP,14.9,0.106,+2.00,-1.3,EDGE,1,Trending,Tokyo,15,Run
2026.01.19 07:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.862,DN,17.0,0.320,+2.00,-11.1,EDGE,1,Trending,Tokyo,17,Run
2026.01.19 08:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.689,DN,17.0,0.320,-2.00,-15.6,EDGE,1,Trending,Tokyo-London,20,Run
2026.01.19 09:00,SELL,Yellow,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.037,UP,17.0,0.320,-2.00,-6.3,EDGE,1,Trending,London,15,Run
2026.01.19 10:00,SELL,Red,Green,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.450,DN,17.0,0.320,-2.00,-33.3,EDGE,1,Trending,London,16,Run
2026.01.19 11:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.447,DN,15.1,0.115,+2.00,-29.7,EDGE,1,Trending,London,17,Run
2026.01.19 12:00,SELL,Yellow,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.649,UP,15.1,0.115,+0.00,-33.3,EDGE,1,Trending,London,18,Run
2026.01.19 13:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.401,DN,15.1,0.115,+0.00,-26.5,EDGE,1,Trending,London-NewYork,17,Run
2026.01.19 14:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,1.229,FL,15.1,0.115,+0.00,-26.1,EDGE,1,Trending,London-NewYork,15,Run
2026.01.19 15:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.653,FL,13.1,0.085,+0.00,-27.1,EDGE,1,Trending,London-NewYork,15,Run
2026.01.19 16:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.814,DN,13.1,0.085,+0.00,-23.7,EDGE,1,Trending,London-NewYork,17,Run
2026.01.19 17:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.875,FL,13.1,0.085,+0.00,-24.9,EDGE,1,Trending,New York,17,Run
2026.01.19 18:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.825,UP,13.1,0.085,+0.00,-28.7,EDGE,1,Trending,New York,18,Run
2026.01.19 19:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.706,FL,12.2,0.170,+0.00,-27.3,EDGE,1,Trending,New York,16,Run
2026.01.19 20:00,SELL,Red,Yellow,Yellow,Yellow,Green,OK,Green,Range,0.772,Normal,0.898,DN,12.2,0.170,+0.00,-25.2,EDGE,1,Trending,New York,16,Run
